instance,seed,algorithm,objective,coverage_pct,runtime_sec,num_facilities,budget_used,num_moves,num_iterations,facilities
random_I50_J200_B10.0_R7.0_s44,42,greedy,7646.0,78.42855677505385,0.001317739486694336,6,9.309999999999999,0,0,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,42,closest_neighbor,6183.0,63.42188942455637,0.0003223419189453125,5,9.67,0,0,"13,28,34,39,44"
random_I50_J200_B10.0_R7.0_s44,42,local_search,7646.0,78.42855677505385,0.018489360809326172,6,9.309999999999999,42,20,"13,28,34,38,39,41"
random_I50_J200_B10.0_R7.0_s44,42,tabu_search,7646.0,78.42855677505385,4.416420221328735,6,9.309999999999999,15000,15000,"13,28,34,38,39,41"
random_I100_J500_B15.0_R6.5_s42,42,tabu_search,21099.0,83.19794952681387,24.91570258140564,7,14.88,15000,15000,"4,10,22,41,42,54,96"
